name,energy,dose,z,y
c16_E100.0_D12.0,100.0,12.0,189.2773,0.0019
c16_E100.0_D12.0,100.0,12.0,191.0301,0.0178
c16_E100.0_D12.0,100.0,12.0,191.5261,0.2626
c16_E100.0_D12.0,100.0,12.0,194.4044,0.0303
c16_E100.0_D12.0,100.0,12.0,196.1439,-0.0657
c16_E100.0_D12.0,100.0,12.0,197.4001,-0.0119
c17_E100.0_D12.4,100.0,12.4,0.0000,3.0893
c17_E100.0_D12.4,100.0,12.4,0.0000,3.2033
c17_E100.0_D12.4,100.0,12.4,11.7785,0.4331
c17_E100.0_D12.4,100.0,12.4,12.6588,-0.0098
c17_E100.0_D12.4,100.0,12.4,16.2411,-1.0309
c17_E100.0_D12.4,100.0,12.4,16.8279,-1.0623
c17_E100.0_D12.4,100.0,12.4,20.2938,-2.4137
c17_E100.0_D12.4,100.0,12.4,23.7930,-4.1116
c17_E100.0_D12.4,100.0,12.4,24.3818,-4.2083
c17_E100.0_D12.4,100.0,12.4,28.9028,-5.6863
c17_E100.0_D12.4,100.0,12.4,29.6288,-6.1487
c17_E100.0_D12.4,100.0,12.4,34.5965,-7.1885
c17_E100.0_D12.4,100.0,12.4,42.3460,-7.3171
c17_E100.0_D12.4,100.0,12.4,43.1238,-7.2138
c17_E100.0_D12.4,100.0,12.4,45.8235,-6.6057
c17_E100.0_D12.4,100.0,12.4,49.5315,-5.3138
c17_E100.0_D12.4,100.0,12.4,50.6046,-5.2188
c17_E100.0_D12.4,100.0,12.4,52.1387,-4.6999
c17_E100.0_D12.4,100.0,12.4,55.3028,-3.6275
c17_E100.0_D12.4,100.0,12.4,56.8258,-3.2229
c17_E100.0_D12.4,100.0,12.4,60.9253,-2.2580
c17_E100.0_D12.4,100.0,12.4,65.6417,-1.2102
c17_E100.0_D12.4,100.0,12.4,71.3845,-0.3438
c17_E100.0_D12.4,100.0,12.4,71.9370,-0.4075
c17_E100.0_D12.4,100.0,12.4,73.2258,-0.2662
c17_E100.0_D12.4,100.0,12.4,73.3364,-0.2672
c17_E100.0_D12.4,100.0,12.4,75.3558,-0.1459
c17_E100.0_D12.4,100.0,12.4,79.2789,0.0928
c17_E100.0_D12.4,100.0,12.4,82.5941,0.1236
c17_E100.0_D12.4,100.0,12.4,82.8959,0.0347
c17_E100.0_D12.4,100.0,12.4,86.0246,0.1094
c17_E100.0_D12.4,100.0,12.4,92.7220,-0.0053
c17_E100.0_D12.4,100.0,12.4,95.6415,0.2142
c17_E100.0_D12.4,100.0,12.4,96.4963,0.3601
c17_E100.0_D12.4,100.0,12.4,105.1007,0.2543
c17_E100.0_D12.4,100.0,12.4,105.8731,0.0285
c17_E100.0_D12.4,100.0,12.4,105.9722,0.0151
c17_E100.0_D12.4,100.0,12.4,108.0805,0.1185
c17_E100.0_D12.4,100.0,12.4,113.0211,0.1312
c17_E100.0_D12.4,100.0,12.4,113.4309,0.1692
c17_E100.0_D12.4,100.0,12.4,116.0799,0.0089
c17_E100.0_D12.4,100.0,12.4,117.0027,0.1853
c17_E100.0_D12.4,100.0,12.4,119.2953,0.0174
c17_E100.0_D12.4,100.0,12.4,120.8995,0.0998
c17_E100.0_D12.4,100.0,12.4,125.1852,0.0832
c17_E100.0_D12.4,100.0,12.4,126.3229,0.0385
c17_E100.0_D12.4,100.0,12.4,133.5918,0.1106
c17_E100.0_D12.4,100.0,12.4,136.6531,0.0223
c17_E100.0_D12.4,100.0,12.4,139.1872,-0.0439
c17_E100.0_D12.4,100.0,12.4,139.2785,-0.0293
c17_E100.0_D12.4,100.0,12.4,139.8224,-0.0120
c17_E100.0_D12.4,100.0,12.4,141.2066,0.0439
c17_E100.0_D12.4,100.0,12.4,143.4243,0.0192
c17_E100.0_D12.4,100.0,12.4,146.9705,0.2181
c17_E100.0_D12.4,100.0,12.4,147.2403,0.0990
c17_E100.0_D12.4,100.0,12.4,149.6187,-0.0520
c17_E100.0_D12.4,100.0,12.4,150.8372,0.1053
c17_E100.0_D12.4,100.0,12.4,154.6630,-0.0455
c17_E100.0_D12.4,100.0,12.4,159.7525,-0.0705
c17_E100.0_D12.4,100.0,12.4,164.5754,-0.0407
c17_E100.0_D12.4,100.0,12.4,165.0014,-0.0505
c17_E100.0_D12.4,100.0,12.4,166.8863,-0.1212
c17_E100.0_D12.4,100.0,12.4,167.6397,0.0697
c17_E100.0_D12.4,100.0,12.4,170.7881,0.0320
c17_E100.0_D12.4,100.0,12.4,175.7654,0.0520
c17_E100.0_D12.4,100.0,12.4,179.5964,0.1125
c17_E100.0_D12.4,100.0,12.4,179.8920,0.0998
c17_E100.0_D12.4,100.0,12.4,180.6588,-0.0898
c17_E100.0_D12.4,100.0,12.4,188.8658,0.1079
c17_E100.0_D12.4,100.0,12.4,190.7567,-0.0048
c17_E100.0_D12.4,100.0,12.4,192.4714,0.1561
c17_E100.0_D12.4,100.0,12.4,196.6018,0.0067
c17_E100.0_D12.4,100.0,12.4,197.6507,-0.2625
c17_E100.0_D12.4,100.0,12.4,198.2083,0.0177
c17_E100.0_D12.4,100.0,12.4,198.4752,-0.2192
c18_E100.0_D12.8,100.0,12.8,5.0510,2.1637
c18_E100.0_D12.8,100.0,12.8,6.1477,1.9123
c18_E100.0_D12.8,100.0,12.8,8.6247,1.3560
c18_E100.0_D12.8,100.0,12.8,10.3489,0.7847
c18_E100.0_D12.8,100.0,12.8,18.8346,-2.0824
c18_E100.0_D12.8,100.0,12.8,20.2529,-2.5509
c18_E100.0_D12.8,100.0,12.8,23.1283,-3.6539
c18_E100.0_D12.8,100.0,12.8,25.2831,-4.4485
c18_E100.0_D12.8,100.0,12.8,27.4989,-5.2322
c18_E100.0_D12.8,100.0,12.8,29.5051,-5.9981
c18_E100.0_D12.8,100.0,12.8,30.1746,-6.4790
c18_E100.0_D12.8,100.0,12.8,30.9043,-6.2330
c18_E100.0_D12.8,100.0,12.8,37.8349,-7.4728
c18_E100.0_D12.8,100.0,12.8,41.4585,-7.4231
c18_E100.0_D12.8,100.0,12.8,41.8205,-7.3094
c18_E100.0_D12.8,100.0,12.8,42.5009,-7.1609
c18_E100.0_D12.8,100.0,12.8,47.0721,-6.2673
c18_E100.0_D12.8,100.0,12.8,51.0258,-5.0677
c18_E100.0_D12.8,100.0,12.8,54.9529,-3.8140
c18_E100.0_D12.8,100.0,12.8,57.3399,-3.2081
c18_E100.0_D12.8,100.0,12.8,58.3814,-2.9200
c18_E100.0_D12.8,100.0,12.8,61.0881,-2.3663
c18_E100.0_D12.8,100.0,12.8,64.8516,-1.4635
c18_E100.0_D12.8,100.0,12.8,66.1296,-1.0684
c18_E100.0_D12.8,100.0,12.8,75.0445,-0.0982
c18_E100.0_D12.8,100.0,12.8,76.4673,-0.1405
c18_E100.0_D12.8,100.0,12.8,77.2728,-0.1583
c18_E100.0_D12.8,100.0,12.8,77.9722,-0.1318
c18_E100.0_D12.8,100.0,12.8,83.3877,-0.0930
c18_E100.0_D12.8,100.0,12.8,87.2710,0.1687
c18_E100.0_D12.8,100.0,12.8,88.8430,0.1002
c18_E100.0_D12.8,100.0,12.8,90.6166,0.0816
c18_E100.0_D12.8,100.0,12.8,92.1343,0.1889
c18_E100.0_D12.8,100.0,12.8,94.5193,0.1259
c18_E100.0_D12.8,100.0,12.8,94.5319,0.1425
c18_E100.0_D12.8,100.0,12.8,94.7804,0.1079
c18_E100.0_D12.8,100.0,12.8,99.7599,0.1297
c18_E100.0_D12.8,100.0,12.8,102.1722,0.1679
c18_E100.0_D12.8,100.0,12.8,104.3228,0.0331
c18_E100.0_D12.8,100.0,12.8,109.7608,-0.0000
c18_E100.0_D12.8,100.0,12.8,110.5367,0.0497
c18_E100.0_D12.8,100.0,12.8,111.4380,0.0722
c18_E100.0_D12.8,100.0,12.8,114.7712,0.0070
c18_E100.0_D12.8,100.0,12.8,117.9547,-0.1077
c18_E100.0_D12.8,100.0,12.8,119.5731,0.1010
c18_E100.0_D12.8,100.0,12.8,119.6848,0.0438
c18_E100.0_D12.8,100.0,12.8,120.4596,0.0345
c18_E100.0_D12.8,100.0,12.8,121.6406,0.0740
c18_E100.0_D12.8,100.0,12.8,129.7515,0.0948
c18_E100.0_D12.8,100.0,12.8,130.3257,0.0986
c18_E100.0_D12.8,100.0,12.8,137.6682,-0.0904
c18_E100.0_D12.8,100.0,12.8,143.5065,0.0738
c18_E100.0_D12.8,100.0,12.8,146.4308,0.1088
c18_E100.0_D12.8,100.0,12.8,147.7632,-0.0436
c18_E100.0_D12.8,100.0,12.8,149.5530,-0.0057
c18_E100.0_D12.8,100.0,12.8,150.0244,0.0109
c18_E100.0_D12.8,100.0,12.8,150.3781,-0.0220
c18_E100.0_D12.8,100.0,12.8,156.8208,0.0515
c18_E100.0_D12.8,100.0,12.8,157.2378,-0.1488
c18_E100.0_D12.8,100.0,12.8,161.8913,-0.0465
c18_E100.0_D12.8,100.0,12.8,162.5783,-0.0362
c18_E100.0_D12.8,100.0,12.8,163.0090,-0.0199
c18_E100.0_D12.8,100.0,12.8,163.8234,-0.0591
c18_E100.0_D12.8,100.0,12.8,167.7531,-0.0507
c18_E100.0_D12.8,100.0,12.8,170.1899,0.1673
c18_E100.0_D12.8,100.0,12.8,171.4985,-0.0495
c18_E100.0_D12.8,100.0,12.8,175.8538,-0.0180
c18_E100.0_D12.8,100.0,12.8,177.0210,-0.1341
c18_E100.0_D12.8,100.0,12.8,181.0447,0.0333
c18_E100.0_D12.8,100.0,12.8,184.1588,-0.0747
c18_E100.0_D12.8,100.0,12.8,185.3937,0.1928
c18_E100.0_D12.8,100.0,12.8,187.8900,-0.0805
c18_E100.0_D12.8,100.0,12.8,190.6153,0.0550
c18_E100.0_D12.8,100.0,12.8,190.8862,-0.0190
c18_E100.0_D12.8,100.0,12.8,193.6252,0.0843
c18_E100.0_D12.8,100.0,12.8,194.9030,0.0169
c18_E100.0_D12.8,100.0,12.8,196.0621,0.1332
c18_E100.0_D12.8,100.0,12.8,200.0000,0.0703
c19_E100.0_D13.2,100.0,13.2,0.2591,3.0635
c19_E100.0_D13.2,100.0,13.2,3.2390,2.4880
c19_E100.0_D13.2,100.0,13.2,4.2766,2.1955
c19_E100.0_D13.2,100.0,13.2,5.0312,2.1877
c19_E100.0_D13.2,100.0,13.2,5.3877,1.9864
c19_E100.0_D13.2,100.0,13.2,10.7845,0.8490
c19_E100.0_D13.2,100.0,13.2,13.2301,-0.0640
c19_E100.0_D13.2,100.0,13.2,20.7590,-3.0259
c19_E100.0_D13.2,100.0,13.2,21.6597,-3.3279
c19_E100.0_D13.2,100.0,13.2,22.6585,-3.4842
c19_E100.0_D13.2,100.0,13.2,27.0908,-5.2185
c19_E100.0_D13.2,100.0,13.2,29.2859,-5.9605
c19_E100.0_D13.2,100.0,13.2,30.4770,-6.4264
c19_E100.0_D13.2,100.0,13.2,30.8604,-6.5016
c19_E100.0_D13.2,100.0,13.2,31.3249,-6.8192
c19_E100.0_D13.2,100.0,13.2,32.2613,-6.8054
c19_E100.0_D13.2,100.0,13.2,34.2749,-7.2100
c19_E100.0_D13.2,100.0,13.2,36.9547,-7.3301
c19_E100.0_D13.2,100.0,13.2,40.2579,-7.4853
c19_E100.0_D13.2,100.0,13.2,45.0190,-6.7651
c19_E100.0_D13.2,100.0,13.2,45.2539,-6.7477
c19_E100.0_D13.2,100.0,13.2,47.4652,-6.2363
c19_E100.0_D13.2,100.0,13.2,53.2899,-4.4680
c19_E100.0_D13.2,100.0,13.2,53.8049,-4.3558
c19_E100.0_D13.2,100.0,13.2,57.7646,-3.0816
c19_E100.0_D13.2,100.0,13.2,60.2136,-2.4075
c19_E100.0_D13.2,100.0,13.2,65.1439,-1.3325
c19_E100.0_D13.2,100.0,13.2,65.7956,-1.2887
c19_E100.0_D13.2,100.0,13.2,69.2966,-0.4809
c19_E100.0_D13.2,100.0,13.2,73.0974,-0.3028
c19_E100.0_D13.2,100.0,13.2,74.3173,-0.0766
c19_E100.0_D13.2,100.0,13.2,76.4835,-0.1024
c19_E100.0_D13.2,100.0,13.2,78.1205,0.0507
c19_E100.0_D13.2,100.0,13.2,84.8142,0.1194
c19_E100.0_D13.2,100.0,13.2,85.9414,0.0384
c19_E100.0_D13.2,100.0,13.2,92.8153,0.1138
c19_E100.0_D13.2,100.0,13.2,96.5247,0.1396
c19_E100.0_D13.2,100.0,13.2,97.1004,0.1785
c19_E100.0_D13.2,100.0,13.2,97.2980,0.0629
c19_E100.0_D13.2,100.0,13.2,100.1339,0.1915
c19_E100.0_D13.2,100.0,13.2,106.2306,0.0414
c19_E100.0_D13.2,100.0,13.2,106.8168,0.1204
c19_E100.0_D13.2,100.0,13.2,108.7259,0.0116
c19_E100.0_D13.2,100.0,13.2,112.7374,0.0162
c19_E100.0_D13.2,100.0,13.2,116.4916,0.1269
c19_E100.0_D13.2,100.0,13.2,117.5232,-0.0446
c19_E100.0_D13.2,100.0,13.2,121.1821,-0.2340
c19_E100.0_D13.2,100.0,13.2,121.2905,0.0995
c19_E100.0_D13.2,100.0,13.2,126.6985,-0.0408
c19_E100.0_D13.2,100.0,13.2,132.1456,0.0436
c19_E100.0_D13.2,100.0,13.2,133.9311,0.1346
c19_E100.0_D13.2,100.0,13.2,134.8439,-0.0027
c19_E100.0_D13.2,100.0,13.2,135.9192,-0.1292
c19_E100.0_D13.2,100.0,13.2,137.2979,0.1612
c19_E100.0_D13.2,100.0,13.2,140.4336,0.0575
c19_E100.0_D13.2,100.0,13.2,140.4802,-0.0166
c19_E100.0_D13.2,100.0,13.2,141.2333,0.2006
c19_E100.0_D13.2,100.0,13.2,146.7672,0.1867
c19_E100.0_D13.2,100.0,13.2,151.1062,-0.0233
c19_E100.0_D13.2,100.0,13.2,152.2118,0.0358
c19_E100.0_D13.2,100.0,13.2,152.5756,-0.0481
c19_E100.0_D13.2,100.0,13.2,161.4786,0.1350
c19_E100.0_D13.2,100.0,13.2,162.0627,0.2934
c19_E100.0_D13.2,100.0,13.2,164.3378,-0.1137
c19_E100.0_D13.2,100.0,13.2,164.4894,-0.0864
c19_E100.0_D13.2,100.0,13.2,172.0756,0.0020
c19_E100.0_D13.2,100.0,13.2,172.3732,-0.0380
c19_E100.0_D13.2,100.0,13.2,177.4199,-0.0309
c19_E100.0_D13.2,100.0,13.2,177.7914,-0.1235
c19_E100.0_D13.2,100.0,13.2,184.1664,-0.1389
c19_E100.0_D13.2,100.0,13.2,184.4301,0.0050
c19_E100.0_D13.2,100.0,13.2,184.9921,-0.0048
c19_E100.0_D13.2,100.0,13.2,188.1774,-0.0823
c19_E100.0_D13.2,100.0,13.2,189.7301,-0.0108
c19_E100.0_D13.2,100.0,13.2,190.9312,0.0187
c19_E100.0_D13.2,100.0,13.2,193.9842,-0.0905
c19_E100.0_D13.2,100.0,13.2,194.8447,0.1287
c19_E100.0_D13.2,100.0,13.2,195.5525,-0.0118
c19_E100.0_D13.2,100.0,13.2,200.0000,-0.1810
c20_E100.0_D13.600000000000001,100.0,13.600000000000001,0.3419,2.9528
c20_E100.0_D13.600000000000001,100.0,13.600000000000001,0.9908,2.8906
c20_E100.0_D13.600000000000001,100.0,13.600000000000001,3.5080,2.3496
c20_E100.0_D13.600000000000001,100.0,13.600000000000001,7.7072,1.5824
c20_E100.0_D13.600000000000001,100.0,13.600000000000001,7.9265,1.4563
c20_E100.0_D13.600000000000001,100.0,13.600000000000001,11.7783,0.2697
c20_E100.0_D13.600000000000001,100.0,13.600000000000001,13.6920,-0.2094
c20_E100.0_D13.600000000000001,100.0,13.600000000000001,15.0800,-0.8208
c20_E100.0_D13.600000000000001,100.0,13.600000000000001,18.0132,-1.7460
c20_E100.0_D13.600000000000001,100.0,13.600000000000001,20.4699,-2.7827
c20_E100.0_D13.600000000000001,100.0,13.600000000000001,21.4275,-3.2280
c20_E100.0_D13.600000000000001,100.0,13.600000000000001,22.6244,-3.5309
c20_E100.0_D13.600000000000001,100.0,13.600000000000001,24.2900,-4.1377
c20_E100.0_D13.600000000000001,100.0,13.600000000000001,31.2759,-6.7818
c20_E100.0_D13.600000000000001,100.0,13.600000000000001,31.9885,-6.8368
c20_E100.0_D13.600000000000001,100.0,13.600000000000001,32.5367,-7.0361
c20_E100.0_D13.600000000000001,100.0,13.600000000000001,36.3450,-7.4935
c20_E100.0_D13.600000000000001,100.0,13.600000000000001,37.6106,-7.5899
c20_E100.0_D13.600000000000001,100.0,13.600000000000001,38.5021,-7.5553
c20_E100.0_D13.600000000000001,100.0,13.600000000000001,38.5915,-7.7241
c20_E100.0_D13.600000000000001,100.0,13.600000000000001,41.8664,-7.4091
c20_E100.0_D13.600000000000001,100.0,13.600000000000001,45.2638,-6.5420
c20_E100.0_D13.600000000000001,100.0,13.600000000000001,46.5525,-6.5061
c20_E100.0_D13.600000000000001,100.0,13.600000000000001,52.4306,-4.8156
c20_E100.0_D13.600000000000001,100.0,13.600000000000001,56.9033,-3.2674
c20_E100.0_D13.600000000000001,100.0,13.600000000000001,57.0608,-3.1791
c20_E100.0_D13.600000000000001,100.0,13.600000000000001,58.2131,-2.7676
c20_E100.0_D13.600000000000001,100.0,13.600000000000001,67.5259,-0.7315
c20_E100.0_D13.600000000000001,100.0,13.600000000000001,72.3368,-0.4572
c20_E100.0_D13.600000000000001,100.0,13.600000000000001,72.9405,-0.2422
c20_E100.0_D13.600000000000001,100.0,13.600000000000001,75.5482,0.0764
c20_E100.0_D13.600000000000001,100.0,13.600000000000001,77.7225,-0.1107
c20_E100.0_D13.600000000000001,100.0,13.600000000000001,80.6870,0.1061
c20_E100.0_D13.600000000000001,100.0,13.600000000000001,81.5076,0.0934
c20_E100.0_D13.600000000000001,100.0,13.600000000000001,81.6048,0.0726
c20_E100.0_D13.600000000000001,100.0,13.600000000000001,84.2589,0.3209
c20_E100.0_D13.600000000000001,100.0,13.600000000000001,86.8763,0.3831
c20_E100.0_D13.600000000000001,100.0,13.600000000000001,88.4223,0.1710
c20_E100.0_D13.600000000000001,100.0,13.600000000000001,91.9869,0.1952
c20_E100.0_D13.600000000000001,100.0,13.600000000000001,96.1387,0.1426
c20_E100.0_D13.600000000000001,100.0,13.600000000000001,97.0924,0.2840
c20_E100.0_D13.600000000000001,100.0,13.600000000000001,97.6939,0.1788
c20_E100.0_D13.600000000000001,100.0,13.600000000000001,100.9089,0.1708
c20_E100.0_D13.600000000000001,100.0,13.600000000000001,102.5514,0.1706
c20_E100.0_D13.600000000000001,100.0,13.600000000000001,110.4801,0.1552
c20_E100.0_D13.600000000000001,100.0,13.600000000000001,112.2854,0.1015
c20_E100.0_D13.600000000000001,100.0,13.600000000000001,112.9951,0.1200
c20_E100.0_D13.600000000000001,100.0,13.600000000000001,114.1207,0.1138
c20_E100.0_D13.600000000000001,100.0,13.600000000000001,117.6756,-0.0241
c20_E100.0_D13.600000000000001,100.0,13.600000000000001,121.4736,0.1451
c20_E100.0_D13.600000000000001,100.0,13.600000000000001,126.0091,0.2061
c20_E100.0_D13.600000000000001,100.0,13.600000000000001,126.9381,0.0800
c20_E100.0_D13.600000000000001,100.0,13.600000000000001,129.2943,0.0497
c20_E100.0_D13.600000000000001,100.0,13.600000000000001,135.7018,0.1912
c20_E100.0_D13.600000000000001,100.0,13.600000000000001,136.7481,0.0080
c20_E100.0_D13.600000000000001,100.0,13.600000000000001,140.4676,-0.0055
c20_E100.0_D13.600000000000001,100.0,13.600000000000001,142.1000,-0.0997
c20_E100.0_D13.600000000000001,100.0,13.600000000000001,142.8256,-0.0250
c20_E100.0_D13.600000000000001,100.0,13.600000000000001,145.4483,0.0774
c20_E100.0_D13.600000000000001,100.0,13.600000000000001,148.7123,0.0606
c20_E100.0_D13.600000000000001,100.0,13.600000000000001,152.0488,0.0625
c20_E100.0_D13.600000000000001,100.0,13.600000000000001,155.3705,0.0479
c20_E100.0_D13.600000000000001,100.0,13.600000000000001,158.4309,-0.0070
c20_E100.0_D13.600000000000001,100.0,13.600000000000001,161.7564,-0.0867
c20_E100.0_D13.600000000000001,100.0,13.600000000000001,162.3751,-0.0042
c20_E100.0_D13.600000000000001,100.0,13.600000000000001,163.1993,-0.0541
c20_E100.0_D13.600000000000001,100.0,13.600000000000001,168.7806,0.0773
c20_E100.0_D13.600000000000001,100.0,13.600000000000001,174.2847,0.0737
c20_E100.0_D13.600000000000001,100.0,13.600000000000001,177.1970,-0.0893
c20_E100.0_D13.600000000000001,100.0,13.600000000000001,177.6697,-0.0521
c20_E100.0_D13.600000000000001,100.0,13.600000000000001,178.9074,-0.1693
c20_E100.0_D13.600000000000001,100.0,13.600000000000001,180.4078,-0.0008
c20_E100.0_D13.600000000000001,100.0,13.600000000000001,180.6029,0.1770
c20_E100.0_D13.600000000000001,100.0,13.600000000000001,182.5519,-0.0509
c20_E100.0_D13.600000000000001,100.0,13.600000000000001,189.7130,-0.0025
c20_E100.0_D13.600000000000001,100.0,13.600000000000001,189.8250,0.1119
c20_E100.0_D13.600000000000001,100.0,13.600000000000001,190.5332,0.0625
c20_E100.0_D13.600000000000001,100.0,13.600000000000001,191.9424,-0.0075
c20_E100.0_D13.600000000000001,100.0,13.600000000000001,192.8988,0.0315
c20_E100.0_D13.600000000000001,100.0,13.600000000000001,200.0000,-0.0561
c21_E100.0_D14.0,100.0,14.0,0.0000,3.1724
c21_E100.0_D14.0,100.0,14.0,0.3182,3.1745
c21_E100.0_D14.0,100.0,14.0,3.7760,2.4535
c21_E100.0_D14.0,100.0,14.0,4.5738,2.2658
c21_E100.0_D14.0,100.0,14.0,8.7938,1.2123
c21_E100.0_D14.0,100.0,14.0,10.0976,0.7757
c21_E100.0_D14.0,100.0,14.0,10.1356,0.9783
c21_E100.0_D14.0,100.0,14.0,11.3688,0.5156
c21_E100.0_D14.0,100.0,14.0,19.3174,-2.4262
c21_E100.0_D14.0,100.0,14.0,19.9514,-2.8030
c21_E100.0_D14.0,100.0,14.0,20.4735,-2.8039
c21_E100.0_D14.0,100.0,14.0,20.5626,-2.5550
c21_E100.0_D14.0,100.0,14.0,21.8644,-3.4930
c21_E100.0_D14.0,100.0,14.0,24.7076,-4.6342
c21_E100.0_D14.0,100.0,14.0,30.6763,-6.7785
c21_E100.0_D14.0,100.0,14.0,33.9541,-7.2420
c21_E100.0_D14.0,100.0,14.0,36.2924,-7.7558
c21_E100.0_D14.0,100.0,14.0,39.1079,-7.7445
c21_E100.0_D14.0,100.0,14.0,40.1243,-7.6951
c21_E100.0_D14.0,100.0,14.0,42.8281,-7.5809
c21_E100.0_D14.0,100.0,14.0,44.3291,-7.0670
c21_E100.0_D14.0,100.0,14.0,51.4279,-5.0965
c21_E100.0_D14.0,100.0,14.0,55.4199,-3.9369
c21_E100.0_D14.0,100.0,14.0,55.5504,-3.6383
c21_E100.0_D14.0,100.0,14.0,57.0454,-3.4212
c21_E100.0_D14.0,100.0,14.0,59.2735,-2.7533
c21_E100.0_D14.0,100.0,14.0,59.5433,-2.5339
c21_E100.0_D14.0,100.0,14.0,62.5104,-1.8750
c21_E100.0_D14.0,100.0,14.0,63.3907,-1.5274
c21_E100.0_D14.0,100.0,14.0,64.8087,-1.4323
c21_E100.0_D14.0,100.0,14.0,70.9197,-0.4610
c21_E100.0_D14.0,100.0,14.0,70.9475,-0.3932
c21_E100.0_D14.0,100.0,14.0,71.9687,-0.4127
c21_E100.0_D14.0,100.0,14.0,75.1364,-0.1455
c21_E100.0_D14.0,100.0,14.0,76.3444,-0.0985
c21_E100.0_D14.0,100.0,14.0,82.0035,0.0402
c21_E100.0_D14.0,100.0,14.0,82.4191,0.0237
c21_E100.0_D14.0,100.0,14.0,86.8277,0.1597
c21_E100.0_D14.0,100.0,14.0,91.9545,0.1628
c21_E100.0_D14.0,100.0,14.0,96.4569,0.2937
c21_E100.0_D14.0,100.0,14.0,96.7918,0.1551
c21_E100.0_D14.0,100.0,14.0,98.0474,0.1531
c21_E100.0_D14.0,100.0,14.0,103.3755,0.0542
c21_E100.0_D14.0,100.0,14.0,103.4747,0.1404
c21_E100.0_D14.0,100.0,14.0,106.6575,0.0839
c21_E100.0_D14.0,100.0,14.0,106.7442,0.0272
c21_E100.0_D14.0,100.0,14.0,108.2042,0.1180
c21_E100.0_D14.0,100.0,14.0,109.0557,0.0774
c21_E100.0_D14.0,100.0,14.0,116.6565,0.1514
c21_E100.0_D14.0,100.0,14.0,118.5534,-0.1927
c21_E100.0_D14.0,100.0,14.0,120.2231,0.1119
c21_E100.0_D14.0,100.0,14.0,120.3606,0.1595
c21_E100.0_D14.0,100.0,14.0,123.5420,0.2393
c21_E100.0_D14.0,100.0,14.0,124.4859,0.0021
c21_E100.0_D14.0,100.0,14.0,128.3533,-0.0250
c21_E100.0_D14.0,100.0,14.0,130.8227,-0.0394
c21_E100.0_D14.0,100.0,14.0,135.8647,0.1488
c21_E100.0_D14.0,100.0,14.0,139.5138,-0.1193
c21_E100.0_D14.0,100.0,14.0,139.8395,0.1153
c21_E100.0_D14.0,100.0,14.0,142.4818,0.0719
c21_E100.0_D14.0,100.0,14.0,144.7075,-0.0583
c21_E100.0_D14.0,100.0,14.0,145.1402,0.0534
c21_E100.0_D14.0,100.0,14.0,148.7883,0.0756
c21_E100.0_D14.0,100.0,14.0,149.9824,0.0407
c21_E100.0_D14.0,100.0,14.0,152.8546,0.0826
c21_E100.0_D14.0,100.0,14.0,158.9110,-0.0495
c21_E100.0_D14.0,100.0,14.0,163.1744,0.0996
c21_E100.0_D14.0,100.0,14.0,164.4909,0.1103
c21_E100.0_D14.0,100.0,14.0,165.2389,0.1779
c21_E100.0_D14.0,100.0,14.0,170.2262,-0.0316
c21_E100.0_D14.0,100.0,14.0,172.7110,0.0462
c21_E100.0_D14.0,100.0,14.0,174.4115,0.1006
c21_E100.0_D14.0,100.0,14.0,175.2286,-0.0920
c21_E100.0_D14.0,100.0,14.0,176.2510,-0.0806
c21_E100.0_D14.0,100.0,14.0,180.5489,-0.1394
c21_E100.0_D14.0,100.0,14.0,184.0239,0.0611
c21_E100.0_D14.0,100.0,14.0,185.5459,0.0311
c21_E100.0_D14.0,100.0,14.0,190.3572,-0.0685
c21_E100.0_D14.0,100.0,14.0,191.9961,0.0742
c21_E100.0_D14.0,100.0,14.0,196.9127,-0.0898
c21_E100.0_D14.0,100.0,14.0,200.0000,0.1141
